0
ELAPSED: 12.227121114730835
wrote to ../../heightmaps/mp_eroded_10000_heightmap1.png
         7980032 function calls (7915230 primitive calls) in 15.640 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _laplacian.py:3(<module>)
        5    0.000    0.000    0.000    0.000 decorator.py:175(<listcomp>)
        4    0.000    0.000    0.000    0.000 trait_handlers.py:882(slow_validate)
        1    0.000    0.000    0.001    0.001 preference_manager.py:91(_mlab_default)
        1    0.000    0.000    0.000    0.000 listening_action.py:25(ListeningAction)
        1    0.000    0.000    0.000    0.000 i_progress_dialog.py:11(<module>)
        1    0.000    0.000    0.000    0.000 camel_case.py:12(<module>)
        1    0.000    0.000    0.000    0.000 poly_data_filter_base.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _inspect.py:7(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:447(_make_selector)
        1    0.000    0.000    0.000    0.000 pathlib.py:477(select_from)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:27(FontconfigPatternParser)
        1    0.000    0.000    0.000    0.000 transforms.py:1613(TransformWrapper)
        1    0.000    0.000    0.000    0.000 gridspec.py:26(GridSpecBase)
        1    0.000    0.000    0.000    0.000 bracket_matcher.py:17(BracketMatcher)
        1    0.000    0.000    0.000    0.000 single_choice_dialog.py:24(SingleChoiceDialog)
        1    0.000    0.000    0.000    0.000 tritools.py:3(<module>)
        2    0.000    0.000    0.000    0.000 _util.py:174(__init__)
        1    0.000    0.000    0.000    0.000 context.py:264(<listcomp>)
        1    0.000    0.000    0.028    0.028 _procrustes.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _procrustes.py:4(<module>)
       10    0.000    0.000    0.000    0.000 trait_types.py:831(validate)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2376(__init__)
        2    0.000    0.000    0.001    0.000 toolkit_traits.py:66(FontTrait)
        1    0.000    0.000    0.000    0.000 i_image_resource.py:19(IImageResource)
        1    0.000    0.000    0.000    0.000 i_message_dialog.py:11(<module>)
        1    0.000    0.000    0.000    0.000 generic_render_window_interactor.py:34(GenericRenderWindowInteractor)
        1    0.000    0.000    0.000    0.000 decorations.py:531(Title)
        4    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        2    0.000    0.000    0.000    0.000 datetime.py:1187(__new__)
        1    0.000    0.000    0.000    0.000 _internal.py:216(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 threading.py:1186(__init__)
        1    0.000    0.000    0.000    0.000 bz2.py:28(BZ2File)
        3    0.000    0.000    0.000    0.000 rcsetup.py:459(_validate_mathtext_fallback)
        3    0.000    0.000    0.000    0.000 rcsetup.py:990(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4928(__init__)
       17    0.000    0.000    0.000    0.000 cycler.py:145(change_key)
        1    0.000    0.000    0.000    0.000 patches.py:698(Rectangle)
        1    0.000    0.000    0.000    0.000 patches.py:3564(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 textpath.py:18(TextToPath)
        1    0.000    0.000    0.000    0.000 backend_tools.py:31(Cursors)
        1    0.000    0.000    0.000    0.000 i_split_widget.py:11(<module>)
        1    0.000    0.000    0.000    0.000 enum_editor.py:45(ToolkitEditorFactory)
        1    0.000    0.000    0.000    0.000 offsetbox.py:918(AuxTransformBox)
        5    0.000    0.000    0.000    0.000 typing.py:680(__mro_entries__)
        1    0.000    0.000    0.002    0.002 pywintypes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 help_template.py:83(HelpTemplate)
        1    0.000    0.000    0.000    0.000 weakiddict.py:20(<module>)
        1    0.000    0.000    0.000    0.000 action_event.py:10(<module>)
        1    0.000    0.000    0.001    0.001 menu_manager.py:11(<module>)
        1    0.000    0.000    0.000    0.000 i_heading_text.py:11(<module>)
        1    0.000    0.000    0.000    0.000 i_python_editor.py:11(<module>)
        1    0.000    0.000    0.000    0.000 gutters.py:12(<module>)
        1    0.000    0.000    0.000    0.000 image_editor.py:35(ImageEditor)
        1    0.000    0.000    0.000    0.000 tree_node.py:1251(ObjectTreeNode)
        1    0.000    0.000    0.000    0.000 i_timer.py:100(ICallbackTimer)
        2    0.000    0.000    0.001    0.000 preferences_helper.py:75(_preferences_changed)
        1    0.000    0.000    0.000    0.000 ivtk.py:413(IVTKWithBrowser)
        1    0.000    0.000    0.000    0.000 helper_functions.py:241(Quiver3D)
        1    0.000    0.000    0.000    0.000 implicit_function.py:34(ImplicitFunction)
        1    0.000    0.000    0.000    0.000 filters.py:53(WarpScalarFactory)
        1    0.000    0.000    0.000    0.000 linear_transform.py:34(LinearTransform)
        4    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {built-in method scipy._lib._uarray._uarray.set_global_backend}
        2    0.000    0.000    0.002    0.001 <frozen importlib._bootstrap>:686(_load)
        8    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
        1    0.000    0.000    0.000    0.000 numeric.py:2084(identity)
        1    0.000    0.000    0.000    0.000 _iotools.py:229(NameValidator)
        1    0.000    0.000    0.000    0.000 transforms.py:1827(Affine2D)
        1    0.000    0.000    0.000    0.000 patches.py:1185(Arrow)
        1    0.000    0.000    0.000    0.000 python_shell.py:41(PythonShell)
        1    0.000    0.000    0.000    0.000 figure.py:47(_AxesStack)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:29(<listcomp>)
        1    0.000    0.000    0.000    0.000 axis.py:2253(YAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:470(XAxis)
        1    0.000    0.000    0.000    0.000 trait_list_object.py:165(TraitList)
        2    0.000    0.000    0.000    0.000 trait_types.py:2298(<listcomp>)
        1    0.000    0.000    0.000    0.000 trait_types.py:3378(resolve_class)
        1    0.000    0.000    0.000    0.000 _observer_change_notifier.py:11(<module>)
        1    0.000    0.000    0.000    0.000 adapter.py:17(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:959(Environment)
        1    0.000    0.000    0.000    0.000 __init__.py:1687(MemoizedZipManifests)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 _compat.py:4(<module>)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4292(__init__)
        6    0.000    0.000    0.000    0.000 include.py:79(__repr__)
        1    0.000    0.000    0.000    0.000 traits_listener.py:956(ListenerParser)
        1    0.000    0.000    0.000    0.000 i_widget.py:11(<module>)
        1    0.000    0.000    0.000    0.000 resource_reference.py:20(ResourceReference)
        1    0.000    0.000    0.000    0.000 resource_path.py:15(<module>)
        1    0.000    0.000    0.000    0.000 status_bar_manager.py:17(<module>)
        1    0.000    0.000    0.000    0.000 i_directory_dialog.py:12(<module>)
        1    0.000    0.000    0.000    0.000 message_dialog.py:33(MessageDialog)
        3    0.000    0.000    0.000    0.000 configobj.py:1302(<listcomp>)
       12    0.000    0.000    0.000    0.000 dataset_adapter.py:426(add_reverse_numeric_op)
        1    0.000    0.000    0.000    0.000 helper_functions.py:320(Flow)
        1    0.000    0.000    0.000    0.000 structured_grid_outline_filter.py:34(StructuredGridOutlineFilter)
        3    0.000    0.000    0.000    0.000 {instance}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 {built-in method win32api.GetFullPathName}
        2    0.000    0.000    0.000    0.000 os.py:687(__delitem__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:560(_register_types)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:438(__exit__)
        1    0.000    0.000    0.000    0.000 ast.py:38(literal_eval)
        2    0.000    0.000    0.000    0.000 threading.py:1226(current_thread)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:357(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 __init__.py:637(RcParams)
        1    0.000    0.000    0.000    0.000 __init__.py:1321(Logger)
        1    0.000    0.000    0.000    0.000 pyparsing.py:288(conditionAsParseAction)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        1    0.000    0.000    0.007    0.007 _rotation_groups.py:1(<module>)
       22    0.000    0.000    0.000    0.000 codata.py:1566(_check_obsolete)
        1    0.000    0.000    0.000    0.000 state_pickler.py:673(StateSetter)
        1    0.000    0.000    0.000    0.000 trait_types.py:1234(__init__)
        1    0.000    0.000    0.000    0.000 __about__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _structures.py:4(<module>)
        1    0.000    0.000    0.000    0.000 help.py:20(<module>)
        1    0.000    0.000    0.000    0.000 action_manager_item.py:17(ActionManagerItem)
        1    0.000    0.000    0.001    0.001 menu_bar_manager.py:11(<module>)
        1    0.000    0.000    0.000    0.000 i_message_dialog.py:20(IMessageDialog)
       10    0.000    0.000    0.000    0.000 dataset_adapter.py:203(add_reverse_numeric_op)
        1    0.000    0.000    0.000    0.000 dataset_adapter.py:243(VTKArray)
        1    0.000    0.000    0.000    0.000 browser.py:471(TVTKBranchNode)
        1    0.000    0.000    0.000    0.000 helper_functions.py:140(Points3d)
        1    0.000    0.000    0.000    0.000 modules.py:302(GlyphFactory)
       14    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        6    0.000    0.000    0.000    0.000 {method 'GetDataTypeSize' of 'vtkmodules.vtkCommonCore.vtkAbstractArray' objects}
        2    0.000    0.000    0.000    0.000 os.py:713(setdefault)
       10    0.000    0.000    0.000    0.000 six.py:181(_get_module)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 animation.py:172(AbstractMovieWriter)
        1    0.000    0.000    0.000    0.000 animation.py:789(HTMLWriter)
        1    0.000    0.000    0.000    0.000 ticker.py:2084(MaxNLocator)
        1    0.000    0.000    0.000    0.000 font_manager.py:618(FontProperties)
        1    0.000    0.000    0.000    0.000 backend_tools.py:40(ToolBase)
        1    0.000    0.000    0.000    0.000 _parser.py:574(parser)
        1    0.000    0.000    0.000    0.000 dates.py:648(ConciseDateFormatter)
        5    0.000    0.000    0.000    0.000 typing.py:300(__new__)
        1    0.000    0.000    0.000    0.000 kdtree.py:83(Rectangle)
        1    0.000    0.000    0.000    0.000 _logsumexp.py:1(<module>)
        2    0.000    0.000    0.000    0.000 etsconfig.py:118(get_application_home)
        1    0.000    0.000    0.000    0.000 constants.py:16(TraitKind)
        2    0.000    0.000    0.000    0.000 trait_types.py:1482(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:387(get_build_platform)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.001    0.001 status_bar_manager.py:11(<module>)
        1    0.000    0.000    0.002    0.002 tool_bar_manager.py:11(<module>)
        3    0.000    0.000    0.002    0.001 __init__.py:326(__getattr__)
        1    0.000    0.000    0.000    0.000 modeline.py:10(<module>)
        1    0.000    0.000    0.004    0.004 do_later.py:14(<module>)
        2    0.000    0.000    0.007    0.004 scoped_preferences.py:373(get_scope)
        6    0.000    0.000    0.000    0.000 scoped_preferences.py:419(_get_primary_scope)
        1    0.000    0.000    0.000    0.000 cp437.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 sources.py:322(MArraySource)
        8    0.000    0.000    0.000    0.000 six.py:189(__get_module)
       10    0.000    0.000    0.000    0.000 pathlib.py:101(join_parsed_parts)
        1    0.000    0.000    0.000    0.000 pathlib.py:391(_NormalAccessor)
       14    0.000    0.000    0.000    0.000 _string_helpers.py:44(english_upper)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:6673(numeric_type_aliases)
        1    0.000    0.000    0.000    0.000 _internal.py:248(_ctypes)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:29(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 core.py:6234(mvoid)
        1    0.000    0.000    0.000    0.000 transforms.py:1746(Affine2DBase)
        1    0.000    0.000    0.000    0.000 font_manager.py:1022(FontManager)
        1    0.000    0.000    0.000    0.000 patches.py:1375(Ellipse)
        1    0.000    0.000    0.000    0.000 mathtext.py:966(StixFonts)
        1    0.000    0.000    0.000    0.000 split_dialog.py:11(<module>)
        1    0.000    0.000    0.000    0.000 system_metrics.py:24(SystemMetrics)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:16(<module>)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:651(DrawingArea)
        1    0.000    0.000    0.000    0.000 triangulation.py:4(Triangulation)
        8    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:293(_SpecialForm)
        1    0.000    0.000    0.000    0.000 _index.py:28(IndexMixin)
        5    0.000    0.000    0.000    0.000 trait_types.py:1260(validate)
        1    0.000    0.000    0.000    0.000 plistlib.py:139(Data)
        1    0.000    0.000    0.000    0.000 html_editor.py:51(ToolkitEditorFactory)
        1    0.000    0.000    0.000    0.000 pipeline_info.py:28(PipelineInfo)
        3    0.000    0.000    0.000    0.000 messenger.py:305(disconnect)
        1    0.000    0.000    0.000    0.000 browser.py:564(TVTKCollectionNode)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:765(is_package)
        1    0.000    0.000    0.000    0.000 version.py:93(StrictVersion)
        1    0.000    0.000    0.000    0.000 animation.py:657(AVConvBase)
